City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Siayan,PH,2021-11-25 21:12:11,8.2667,123.1,75.56,90,89,2.24
295,Christchurch,NZ,2021-11-25 21:10:28,-43.5333,172.6333,72.95,34,54,3.44
296,Shepsi,RU,2021-11-25 21:12:12,44.0361,39.1489,46.02,60,1,4.21
297,Leningradskiy,RU,2021-11-25 21:12:12,69.3833,178.4167,-22.52,97,100,5.1
298,Jacqueville,CI,2021-11-25 21:12:12,5.2052,-4.4146,84.11,79,41,12.28
299,Westport,US,2021-11-25 21:12:13,41.1415,-73.3579,56.32,43,1,1.99
300,Auki,SB,2021-11-25 21:12:13,-8.7676,160.7034,80.17,81,96,2.44
301,Moron,AR,2021-11-25 21:12:14,-34.6534,-58.6198,72.0,79,97,5.99
302,Bilibino,RU,2021-11-25 21:12:14,68.0546,166.4372,-25.49,99,98,3.36
303,Tiksi,RU,2021-11-25 21:08:31,71.6872,128.8694,0.05,82,100,5.53
304,Naze,JP,2021-11-25 21:09:54,28.3667,129.4833,59.95,65,100,7.18
305,Puerto Suarez,BO,2021-11-25 21:12:15,-18.95,-57.8,97.36,41,20,8.05
306,Bentong,MY,2021-11-25 21:12:15,3.5181,101.9079,75.43,98,100,1.28
307,Mecca,SA,2021-11-25 21:12:15,21.4267,39.8261,75.94,68,0,4.0
308,Carrollton,US,2021-11-25 21:08:31,32.9537,-96.8903,59.61,38,1,1.99
309,Kedrovyy,RU,2021-11-25 21:12:16,56.1667,91.8167,23.41,98,100,9.71
310,Bandarbeyla,SO,2021-11-25 21:12:16,9.4942,50.8122,78.94,80,46,14.88
311,Alice Town,BS,2021-11-25 21:12:17,25.7167,-79.3,74.03,63,56,14.92
312,Aleksandrov Gay,RU,2021-11-25 21:12:17,50.147,48.5704,28.58,88,63,8.12
313,Longyearbyen,SJ,2021-11-25 21:01:05,78.2186,15.6401,12.04,52,20,19.57
314,Montrose,US,2021-11-25 21:12:17,38.4166,-108.2673,37.74,22,1,2.8
315,Marawi,PH,2021-11-25 21:12:18,7.9986,124.2928,65.64,94,100,1.9
316,Jacareacanga,BR,2021-11-25 21:12:18,-6.2222,-57.7528,78.57,94,99,2.68
317,Bathsheba,BB,2021-11-25 21:12:19,13.2167,-59.5167,81.37,76,55,4.79
318,Padang,ID,2021-11-25 21:13:19,-0.9492,100.3543,77.05,82,74,4.65
319,Chiredzi,ZW,2021-11-25 21:13:19,-21.05,31.6667,73.18,57,100,10.58
320,Karasjok,NO,2021-11-25 21:13:20,69.4719,25.5112,3.31,96,100,3.11
321,Zahir Pir,PK,2021-11-25 21:13:20,28.8124,70.524,65.52,20,0,7.38
322,Laviana,ES,2021-11-25 21:13:20,43.2333,-5.5333,48.49,99,100,2.53
323,Prince George,CA,2021-11-25 21:11:27,53.9166,-122.753,42.26,78,63,1.99
324,Noumea,NC,2021-11-25 21:13:21,-22.2763,166.4572,79.0,99,30,8.55
325,Tsumeb,NA,2021-11-25 21:13:21,-19.2333,17.7167,78.82,15,0,5.3
326,Ribeira Grande,PT,2021-11-25 21:03:30,38.5167,-28.7,61.2,72,40,24.16
327,Henties Bay,NA,2021-11-25 21:13:22,-22.116,14.2845,59.86,92,0,0.65
328,Asau,RO,2021-11-25 21:13:22,46.4333,26.4,31.28,78,1,6.26
329,Whitianga,NZ,2021-11-25 21:13:23,-36.8333,175.7,69.03,63,32,3.53
330,Korla,CN,2021-11-25 21:13:23,41.7597,86.1469,28.18,54,9,3.06
331,Klaksvik,FO,2021-11-25 21:08:41,62.2266,-6.589,40.12,66,88,34.02
332,Ust-Kuyga,RU,2021-11-25 21:13:24,70.0167,135.6,-23.22,95,100,8.55
333,Darhan,MN,2021-11-25 21:13:24,49.4867,105.9228,16.56,83,12,8.57
334,Providencia,MX,2021-11-25 21:13:24,28.7167,-111.5833,86.05,42,80,5.01
335,Erenhot,CN,2021-11-25 21:13:25,43.6475,111.9767,21.87,72,1,7.2
336,Qasigiannguit,GL,2021-11-25 21:13:25,68.8193,-51.1922,25.05,78,93,7.65
337,Golyshmanovo,RU,2021-11-25 21:13:25,56.3979,68.3728,1.58,94,6,7.67
338,Nemuro,JP,2021-11-25 21:13:26,43.3236,145.575,35.24,67,0,20.29
339,Acari,PE,2021-11-25 21:13:26,-15.4311,-74.6158,75.36,60,92,8.43
340,Chemal,RU,2021-11-25 21:13:27,51.4111,86.005,32.04,96,100,7.29
341,Dire Dawa,ET,2021-11-25 21:13:27,9.5931,41.8661,65.57,55,5,1.79
342,Gubkinskiy,RU,2021-11-25 21:13:27,64.434,76.5026,5.13,88,100,14.56
343,Erdenet,MN,2021-11-25 21:13:28,49.0333,104.0833,16.99,78,49,5.86
344,Zyryanka,RU,2021-11-25 21:13:28,65.75,150.85,-28.55,97,13,6.55
345,Mae Hong Son,TH,2021-11-25 21:13:28,19.3003,97.9685,67.12,99,41,1.79
346,Port Blair,IN,2021-11-25 21:13:29,11.6667,92.75,78.13,85,100,2.1
347,Safranbolu,TR,2021-11-25 21:13:29,41.2508,32.6942,39.09,82,0,2.35
348,Kaeo,NZ,2021-11-25 21:13:30,-35.1,173.7833,66.38,65,68,3.91
349,Partizanskoye,RU,2021-11-25 21:13:30,55.5006,94.39,37.81,79,100,18.41
350,Portland,US,2021-11-25 21:13:30,45.5234,-122.6762,58.5,68,75,1.99
351,Mathbaria,BD,2021-11-25 21:13:31,22.2876,89.9593,65.57,61,0,3.98
352,Atbasar,KZ,2021-11-25 21:13:31,51.8,68.3333,7.14,86,89,13.58
353,Cavalcante,BR,2021-11-25 21:13:32,-13.7975,-47.4583,77.25,53,100,3.18
354,Deputatskiy,RU,2021-11-25 21:13:32,69.3,139.9,-27.49,88,96,1.34
355,Gornyy,RU,2021-11-25 21:13:32,55.1153,83.9059,9.34,95,99,10.89
356,Halifax,CA,2021-11-25 21:08:53,44.6453,-63.5724,48.0,90,98,11.01
357,Lumsden,CA,2021-11-25 21:13:33,50.6501,-104.8678,31.01,77,100,12.91
358,Aykhal,RU,2021-11-25 21:13:33,66.0,111.5,-3.15,99,100,7.16
359,Samana,DO,2021-11-25 21:13:34,19.2056,-69.3369,80.82,83,75,4.61
360,Jacobabad,PK,2021-11-25 21:13:34,28.281,68.4388,67.59,18,0,3.53
361,Severomuysk,RU,2021-11-25 21:13:34,56.1481,113.4267,-7.22,98,99,3.51
362,Progreso,MX,2021-11-25 21:13:35,21.2833,-89.6667,87.91,57,6,11.77
363,Vila Do Maio,CV,2021-11-25 21:13:35,15.1333,-23.2167,77.79,78,96,14.99
364,Ossora,RU,2021-11-25 21:13:36,59.2353,163.0719,12.87,90,100,12.93
365,Praia Da Vitoria,PT,2021-11-25 21:14:36,38.7333,-27.0667,58.75,88,95,29.37
366,Dunedin,NZ,2021-11-25 21:14:36,-45.8742,170.5036,58.51,61,100,4.36
367,Mubende,UG,2021-11-25 21:14:37,0.5606,31.39,60.76,98,98,1.7
368,Kokkola,FI,2021-11-25 21:14:37,63.8385,23.1307,21.92,94,100,3.44
369,Bairiki,KI,2021-11-25 21:14:37,1.3292,172.9752,84.2,70,20,16.11
370,Misawa,JP,2021-11-25 21:14:38,40.6836,141.3597,36.61,78,24,10.6
371,Bonavista,CA,2021-11-25 21:14:38,48.6499,-53.1147,48.11,98,100,24.0
372,Lata,PT,2021-11-25 21:14:39,40.1629,-8.3327,47.8,87,20,3.56
373,Mareeba,AU,2021-11-25 21:14:39,-17.0,145.4333,74.44,96,100,1.16
374,Buala,SB,2021-11-25 21:14:39,-8.145,159.5921,82.26,77,68,3.6
375,Chuy,UY,2021-11-25 21:14:40,-33.6971,-53.4616,72.09,65,98,4.07
376,Mahebourg,MU,2021-11-25 21:14:40,-20.4081,57.7,72.25,72,0,2.1
377,Atoyac,MX,2021-11-25 21:14:40,20.0167,-103.5333,77.36,21,7,0.76
378,Nagua,DO,2021-11-25 21:14:41,19.3832,-69.8474,80.91,94,75,5.75
379,Paita,PE,2021-11-25 21:14:41,-5.0892,-81.1144,75.76,78,76,16.31
380,Gavle,SE,2021-11-25 21:14:41,60.6745,17.1417,29.86,64,2,4.32
381,Khed Brahma,IN,2021-11-25 21:14:42,24.0333,73.05,69.62,42,1,3.67
382,Saldanha,ZA,2021-11-25 21:14:42,-33.0117,17.9442,68.76,51,0,17.9
383,Kuandian,CN,2021-11-25 21:14:43,40.7286,124.7847,23.79,67,36,1.48
384,Tura,IN,2021-11-25 21:14:43,25.5198,90.2201,57.49,68,0,3.36
385,Port Elizabeth,ZA,2021-11-25 21:14:44,-33.918,25.5701,64.09,82,90,19.57
386,Sokoni,TZ,2021-11-25 21:14:44,-6.4333,39.55,81.39,81,57,8.59
387,Nishihara,JP,2021-11-25 21:14:44,26.1842,127.7558,67.28,68,75,10.36
388,South Sioux City,US,2021-11-25 21:14:45,42.4739,-96.4136,30.2,41,1,3.0
389,Pitimbu,BR,2021-11-25 21:14:45,-7.4706,-34.8086,81.19,75,25,9.84
390,Nizwa,OM,2021-11-25 21:14:46,22.9333,57.5333,72.3,50,2,3.56
391,Shimoda,JP,2021-11-25 21:14:46,34.6667,138.95,50.11,65,0,22.06
392,Manadhoo,MV,2021-11-25 21:14:46,5.7667,73.3833,80.55,74,97,5.21
393,Karratha,AU,2021-11-25 21:14:47,-20.7377,116.8463,78.85,35,83,9.46
394,Nosy Varika,MG,2021-11-25 21:14:47,-20.5833,48.5333,74.01,94,100,15.46
395,Bama,NG,2021-11-25 21:14:47,11.5221,13.6856,75.43,17,13,7.4
396,Vila Velha,BR,2021-11-25 21:10:26,-20.3297,-40.2925,76.95,80,75,1.01
397,Fortuna,US,2021-11-25 21:14:48,40.5982,-124.1573,61.86,69,1,1.99
398,Zhicheng,CN,2021-11-25 21:11:55,30.2956,111.5047,52.99,67,3,3.24
399,Ulcinj,ME,2021-11-25 21:14:49,41.9294,19.2244,55.92,65,100,6.4
400,Taksimo,RU,2021-11-25 21:14:49,56.3444,114.8794,-9.92,99,99,0.67
401,Vitim,RU,2021-11-25 21:14:49,59.4511,112.5578,1.78,98,96,2.17
402,Songea,TZ,2021-11-25 21:14:50,-10.6833,35.65,66.06,80,82,4.52
403,De Aar,ZA,2021-11-25 21:14:50,-30.6497,24.0123,62.98,50,89,24.43
404,North Bend,US,2021-11-25 21:14:50,43.4065,-124.2243,58.91,77,1,4.61
405,Nayoro,JP,2021-11-25 21:14:51,44.3506,142.4578,27.59,94,100,7.34
406,Ambovombe,MG,2021-11-25 21:14:51,-25.1667,46.0833,68.85,60,99,9.55
407,Nehe,CN,2021-11-25 21:14:52,48.4833,124.8333,8.01,91,62,3.4
408,Santa Marta,CO,2021-11-25 21:11:03,11.2408,-74.199,80.96,84,57,13.13
409,El Alto,PE,2021-11-25 21:14:52,-4.2714,-81.2147,73.06,75,98,19.69
410,Rostovka,RU,2021-11-25 21:14:53,55.3842,71.8891,-0.47,96,10,7.52
411,Richards Bay,ZA,2021-11-25 21:11:55,-28.783,32.0377,66.22,72,100,6.71
412,Sorong,ID,2021-11-25 21:14:53,-0.8833,131.25,79.63,82,90,5.55
413,Saint Anthony,US,2021-11-25 21:15:54,45.0205,-93.218,24.73,41,1,3.0
414,Yomou,GN,2021-11-25 21:15:54,7.5603,-9.2653,75.04,51,28,1.66
415,Komatipoort,ZA,2021-11-25 21:15:55,-25.4332,31.9548,67.05,86,98,5.84
416,Sholapur,IN,2021-11-25 21:15:55,17.6833,75.9167,72.01,62,0,9.22
417,Vardo,NO,2021-11-25 21:15:55,70.3705,31.1107,17.58,93,75,11.5
418,Boa Vista,BR,2021-11-25 21:14:15,2.8197,-60.6733,91.38,49,20,4.61
419,Tafalla,ES,2021-11-25 21:15:56,42.5269,-1.6745,43.68,91,100,10.04
420,Kamen-Na-Obi,RU,2021-11-25 21:15:56,53.7884,81.3423,2.23,95,48,7.85
421,Pingshan,CN,2021-11-25 21:15:57,22.9938,114.7131,62.89,52,4,3.6
422,Nannilam,IN,2021-11-25 21:15:57,10.8793,79.6106,74.23,98,100,6.67
423,Egvekinot,RU,2021-11-25 21:15:57,66.3167,-179.1667,-17.7,88,83,10.8
424,Dakar,SN,2021-11-25 21:13:36,14.6937,-17.4441,79.68,71,88,9.86
425,Komsomolskiy,UZ,2021-11-25 21:15:58,40.4272,71.7189,48.92,46,100,6.91
426,Ayagoz,KZ,2021-11-25 21:15:58,47.9714,80.4392,21.42,96,100,12.75
427,Severo-Yeniseyskiy,RU,2021-11-25 21:15:58,60.3725,93.0408,5.23,97,100,0.76
428,Sterling,US,2021-11-25 21:14:55,39.0062,-77.4286,60.6,38,75,5.75
429,Apollonia,GR,2021-11-25 21:15:59,36.9716,24.7231,57.9,65,63,7.63
430,Nanortalik,GL,2021-11-25 21:15:59,60.1432,-45.2371,38.48,96,100,6.91
431,Rawson,AR,2021-11-25 21:12:47,-43.3002,-65.1023,65.71,45,22,14.63
432,Cidreira,BR,2021-11-25 21:16:00,-30.1811,-50.2056,70.29,94,100,5.12
433,Cuamba,MZ,2021-11-25 21:16:00,-14.8031,36.5372,69.44,95,100,3.58
434,Lyuban,BY,2021-11-25 21:16:01,52.7985,28.0048,34.03,81,34,13.69
435,Olafsvik,IS,2021-11-25 21:16:01,64.8945,-23.7142,31.95,71,43,19.28
436,Taoudenni,ML,2021-11-25 21:16:01,22.6783,-3.9836,80.4,29,100,8.37
437,Najran,SA,2021-11-25 21:16:02,17.4924,44.1277,63.25,41,8,0.49
438,Katangli,RU,2021-11-25 21:16:02,51.7102,143.2326,33.96,88,100,22.97
439,San Policarpo,PH,2021-11-25 21:16:03,12.1791,125.5072,80.46,84,99,6.26
440,Berlevag,NO,2021-11-25 21:16:03,70.8578,29.0864,15.8,79,0,13.8
441,Yerbogachen,RU,2021-11-25 21:16:04,61.2767,108.0108,10.56,96,100,4.09
442,Baykit,RU,2021-11-25 21:16:04,61.67,96.37,3.88,99,100,1.43
443,Pierre,US,2021-11-25 21:15:58,44.3683,-100.351,33.85,51,1,5.01
444,Resistencia,AR,2021-11-25 21:16:05,-27.4606,-58.9839,84.18,71,20,9.22
445,Kumluca,TR,2021-11-25 21:16:05,36.3703,30.2869,54.68,73,8,4.18
446,Thoen,TH,2021-11-25 21:16:05,17.6129,99.2161,68.74,99,28,1.66
447,Ponta Delgada,PT,2021-11-25 21:16:06,37.7333,-25.6667,59.72,72,20,14.97
448,Carnot,CF,2021-11-25 21:16:06,4.9409,15.8665,74.21,47,8,0.02
449,Xiazhen,CN,2021-11-25 21:16:06,34.8022,117.1117,43.45,51,0,2.98
450,Krasnokholm,RU,2021-11-25 21:16:07,51.5979,54.1567,25.68,95,99,11.39
451,Betioky,MG,2021-11-25 21:16:07,-23.7167,44.3833,66.09,66,7,12.64
452,Cianorte,BR,2021-11-25 21:16:08,-23.6633,-52.605,84.34,66,90,7.56
453,Andreyevo,RU,2021-11-25 21:16:08,55.9465,41.1505,34.07,91,100,12.1
454,Magdagachi,RU,2021-11-25 21:16:08,53.45,125.8,9.9,75,100,4.45
455,Hun,LY,2021-11-25 21:16:09,29.1268,15.9477,74.48,23,2,8.34
456,Paamiut,GL,2021-11-25 21:16:09,61.994,-49.6678,31.53,99,100,3.58
457,Sitka,US,2021-11-25 21:16:10,57.0531,-135.33,39.09,87,90,8.61
458,Chernyakhovsk,RU,2021-11-25 21:16:10,54.6335,21.8156,34.54,80,64,13.76
459,Enid,US,2021-11-25 21:16:10,36.3956,-97.8784,48.36,38,1,4.0
460,Ketchikan,US,2021-11-25 21:16:11,55.3422,-131.6461,48.67,87,90,12.66
461,Nipawin,CA,2021-11-25 21:17:11,53.3668,-104.0009,14.04,85,40,9.22
462,Scarborough,GB,2021-11-25 21:17:11,54.2797,-0.4044,38.52,76,98,1.99
463,Ihosy,MG,2021-11-25 21:17:12,-22.4,46.1167,64.69,83,87,11.83
464,Lewiston,US,2021-11-25 21:17:12,44.1003,-70.2148,49.24,56,75,3.44
465,Comodoro Rivadavia,AR,2021-11-25 21:17:13,-45.8667,-67.5,69.66,32,0,12.66
466,Itarema,BR,2021-11-25 21:17:13,-2.9248,-39.9167,81.41,74,83,15.43
467,Ixtapa,MX,2021-11-25 21:17:13,20.7,-105.2,83.43,58,75,10.36
468,Omsukchan,RU,2021-11-25 21:16:09,62.5333,155.8,-29.52,99,24,4.59
469,Nantucket,US,2021-11-25 21:17:14,41.2835,-70.0995,50.14,75,87,18.14
470,Loiza,PR,2021-11-25 21:17:14,18.4313,-65.8802,82.96,84,75,14.97
471,Chinsali,ZM,2021-11-25 21:17:15,-10.5414,32.0816,67.35,82,100,6.6
472,Erie,US,2021-11-25 21:17:15,42.7667,-78.6664,45.82,80,100,3.0
473,Kita,ML,2021-11-25 21:17:15,13.0349,-9.4895,81.3,23,100,4.36
474,Mayahi,NE,2021-11-25 21:17:16,13.9553,7.6712,81.19,17,8,8.97
475,Oktyabrskoye,RU,2021-11-25 21:17:16,43.0645,44.7417,28.54,92,76,8.95
476,Kawhia,NZ,2021-11-25 21:17:16,-38.0651,174.8183,73.15,68,5,3.49
477,Olinda,BR,2021-11-25 21:17:17,-8.0089,-34.8553,82.13,74,40,6.91
478,Chardara,KZ,2021-11-25 21:17:17,41.2547,67.9692,40.35,79,100,11.01
479,Nileshwar,IN,2021-11-25 21:17:17,12.25,75.1,77.76,82,61,4.83
480,Umm Lajj,SA,2021-11-25 21:17:18,25.0213,37.2685,75.76,55,0,8.03
481,Tocopilla,CL,2021-11-25 21:17:18,-22.092,-70.1979,67.17,63,85,7.23
482,Fomboni,KM,2021-11-25 21:17:19,-12.28,43.7425,80.4,75,3,4.43
483,Camacha,PT,2021-11-25 21:17:19,33.0833,-16.3333,60.22,72,75,16.11
484,Lakhimpur,IN,2021-11-25 21:17:19,27.95,80.7667,60.24,54,0,2.84
485,Knokke-Heist,BE,2021-11-25 21:17:20,51.3333,3.3333,47.01,83,100,10.0
486,Usinsk,RU,2021-11-25 21:17:20,65.9939,57.5281,0.48,100,97,3.76
487,Nurota,UZ,2021-11-25 21:17:20,40.5614,65.6886,35.69,66,100,9.93
488,Pangody,RU,2021-11-25 21:17:21,65.85,74.4859,5.47,93,100,11.63
489,Pafos,CY,2021-11-25 21:15:19,34.7667,32.4167,58.91,77,20,8.05
490,Tokur,RU,2021-11-25 21:17:22,53.1333,132.9,-2.63,100,78,2.46
491,Mackay,AU,2021-11-25 21:15:10,-21.15,149.2,79.68,83,96,5.21
492,Qena,EG,2021-11-25 21:17:22,26.1615,32.7183,71.24,33,0,5.12
493,Tandalti,SD,2021-11-25 21:17:23,13.0167,31.8667,76.17,15,2,13.73
494,Tibati,CM,2021-11-25 21:17:23,6.4667,12.6333,72.57,34,11,1.3
495,Bubaque,GW,2021-11-25 21:17:23,11.2833,-15.8333,83.46,72,98,14.14
496,Ambilobe,MG,2021-11-25 21:17:24,-13.2,49.05,77.88,84,94,0.81
497,Valparaiso,CL,2021-11-25 21:17:24,-33.0393,-71.6273,80.83,55,0,11.5
498,Nuuk,GL,2021-11-25 21:17:25,64.1835,-51.7216,29.01,100,75,3.44
499,Pacifica,US,2021-11-25 21:13:45,37.6138,-122.4869,69.73,52,75,3.0
500,Kribi,CM,2021-11-25 21:17:25,2.95,9.9167,78.8,85,36,5.37
501,Srednekolymsk,RU,2021-11-25 21:17:26,67.45,153.6833,-34.31,100,19,2.37
502,Zlobin,HR,2021-11-25 21:17:26,45.2924,14.6541,46.17,94,90,5.75
503,Kashi,CN,2021-11-25 21:17:26,39.4547,75.9797,29.41,59,38,8.95
504,Mitsamiouli,KM,2021-11-25 21:17:27,-11.3847,43.2844,79.52,76,10,5.97
505,La Ronge,CA,2021-11-25 21:17:27,55.1001,-105.2842,14.25,79,90,10.36
506,Lazarev,RU,2021-11-25 21:17:27,52.225,141.5131,31.24,89,100,18.81
507,Bourail,NC,2021-11-25 21:17:28,-21.5667,165.4833,78.82,63,6,4.88
508,Schladming,AT,2021-11-25 21:18:28,47.3929,13.687,45.36,91,94,3.71
509,Pangai,TO,2021-11-25 21:18:29,-19.8,-174.35,84.31,65,75,5.75
510,Salalah,OM,2021-11-25 21:18:29,17.0151,54.0924,77.09,53,0,2.3
511,Novyy Urengoy,RU,2021-11-25 21:18:29,66.0833,76.6333,5.76,95,100,8.84
512,Carnarvon,AU,2021-11-25 21:18:30,-24.8667,113.6333,62.67,72,0,9.22
513,Namatanai,PG,2021-11-25 21:18:30,-3.6667,152.4333,81.27,75,70,2.86
514,Severnyy,RU,2021-11-25 21:18:31,50.677,36.5532,32.04,74,75,8.95
515,Krasnovishersk,RU,2021-11-25 21:18:31,60.4078,57.082,11.26,96,99,4.54
516,Savonlinna,FI,2021-11-25 21:18:31,61.8699,28.88,28.45,86,90,6.91
517,Terra Santa,BR,2021-11-25 21:18:32,-2.1042,-56.4869,89.31,51,64,0.47
518,Kuito,AO,2021-11-25 21:18:32,-12.3833,16.9333,63.36,77,94,3.04
519,Preobrazheniye,RU,2021-11-25 21:18:32,42.9019,133.9064,22.37,69,3,10.09
520,Bahia Blanca,AR,2021-11-25 21:18:33,-38.7196,-62.2724,89.71,21,11,19.06
521,Lisala,CD,2021-11-25 21:18:33,2.15,21.5167,73.29,60,42,2.1
522,Fiumicino,IT,2021-11-25 21:17:21,41.7675,12.2291,55.53,75,40,2.3
523,Shumikha,RU,2021-11-25 21:18:34,55.2261,63.2961,9.32,96,54,8.19
524,Kazanskoye,RU,2021-11-25 21:18:34,55.6448,69.235,0.54,93,6,7.05
525,Chadiza,ZM,2021-11-25 21:18:35,-14.0678,32.4392,66.29,95,100,9.93
526,Kazachinskoye,RU,2021-11-25 21:18:35,57.6953,93.2761,19.45,95,100,6.64
527,Antofagasta,CL,2021-11-25 21:14:39,-23.65,-70.4,65.48,69,11,9.26
528,Alice Springs,AU,2021-11-25 21:18:36,-23.7,133.8833,63.95,77,99,10.36
529,Mana,GF,2021-11-25 21:18:36,5.6592,-53.7767,80.1,81,67,7.0
530,Kyren,RU,2021-11-25 21:18:37,51.6828,102.1408,23.25,80,100,3.42
531,Balabac,PH,2021-11-25 21:18:37,7.9868,117.0645,79.81,80,100,0.54
532,Bonfim,BR,2021-11-25 21:18:37,3.0833,-59.95,89.55,56,70,2.21
533,Fayaoue,NC,2021-11-25 21:18:38,-20.65,166.5333,77.41,78,41,13.98
534,Saint-Ambroise,CA,2021-11-25 21:18:38,48.5501,-71.3324,33.58,75,100,1.28
535,Lensk,RU,2021-11-25 21:18:39,60.7253,114.9278,2.28,97,98,3.51
536,Mizdah,LY,2021-11-25 21:18:39,31.4451,12.9801,60.51,59,0,11.56
537,Ziarat,PK,2021-11-25 21:18:39,30.3823,67.7282,38.46,33,0,6.71
538,Kavaratti,IN,2021-11-25 21:18:40,10.5669,72.642,81.48,77,100,5.41
539,Acapulco,MX,2021-11-25 21:17:05,16.8634,-99.8901,85.82,66,1,9.22
540,Jawhar,SO,2021-11-25 21:18:40,2.7809,45.5005,78.39,84,98,10.96
541,Nabire,ID,2021-11-25 21:18:40,-3.3667,135.4833,75.51,91,85,2.91
542,Axim,GH,2021-11-25 21:15:01,4.8699,-2.2405,80.26,83,11,7.34
543,Parrita,CR,2021-11-25 21:18:41,9.5201,-84.3225,86.61,72,91,5.12
544,Tieli,CN,2021-11-25 21:18:42,46.95,128.05,0.23,99,100,2.51
545,Bowen,AU,2021-11-25 21:18:42,-20.0167,148.2333,77.34,84,100,4.23
546,Dejen,ET,2021-11-25 21:16:15,10.1667,38.1333,55.71,43,47,4.5
547,Ondangwa,NA,2021-11-25 21:18:43,-17.9167,15.95,82.54,14,2,9.55
548,Vao,NC,2021-11-25 21:18:43,-22.6667,167.4833,75.04,84,37,17.07
549,Lompoc,US,2021-11-25 21:18:44,34.6391,-120.4579,77.56,34,1,12.66
550,Idritsa,RU,2021-11-25 21:18:44,56.3316,28.8988,34.65,84,99,12.68
551,Shaoguan,CN,2021-11-25 21:18:44,24.8,113.5833,50.72,73,0,1.72
552,Kourou,GF,2021-11-25 21:18:45,5.1552,-52.6478,82.45,80,45,4.88
553,Quatre Cocos,MU,2021-11-25 21:19:45,-20.2078,57.7625,73.09,73,0,2.24
554,Port Hedland,AU,2021-11-25 21:19:45,-20.3167,118.5667,69.85,78,16,5.75
555,Bonthe,SL,2021-11-25 21:19:46,7.5264,-12.505,80.85,83,34,7.47
556,Muros,ES,2021-11-25 21:19:46,42.7762,-9.0603,52.23,87,22,15.23
557,Huacho,PE,2021-11-25 21:19:46,-11.1067,-77.605,69.84,76,94,9.69
558,Lodja,CD,2021-11-25 21:19:47,-3.4833,23.4333,69.24,99,93,0.67
559,Chippewa Falls,US,2021-11-25 21:19:47,44.9369,-91.3929,25.74,36,1,16.11
560,Samarai,PG,2021-11-25 21:19:48,-10.6167,150.6667,83.5,75,93,11.14
561,Altamira,BR,2021-11-25 21:19:48,-3.2033,-52.2064,84.29,74,40,6.91
562,Vega De Alatorre,MX,2021-11-25 21:19:48,20.0333,-96.6333,77.79,73,12,4.5
563,Nome,US,2021-11-25 21:19:49,64.5011,-165.4064,-7.53,65,1,5.75
564,Shu,KZ,2021-11-25 21:19:49,43.5983,73.7614,40.23,95,100,10.78
565,Gornopravdinsk,RU,2021-11-25 21:19:49,60.05,69.9,1.02,97,23,6.06
566,Agirish,RU,2021-11-25 21:19:50,61.9247,63.0231,4.75,92,100,5.23
567,Skibbereen,IE,2021-11-25 21:19:50,51.55,-9.2667,42.6,73,100,15.35
568,Dukat,RU,2021-11-25 21:19:50,62.55,155.55,-29.52,99,22,3.94
569,Waingapu,ID,2021-11-25 21:19:51,-9.6567,120.2641,80.1,79,96,2.44
570,Aksu,CN,2021-11-25 21:16:16,41.1231,80.2644,30.09,49,70,0.45
571,Udachnyy,RU,2021-11-25 21:19:51,66.4167,112.4,-8.95,99,99,5.99
572,Gimli,CA,2021-11-25 21:19:52,50.6336,-96.9907,10.06,56,100,11.5
573,Danville,US,2021-11-25 21:19:52,36.586,-79.395,64.18,27,1,6.91
574,Yunyang,CN,2021-11-25 21:19:52,33.4474,112.7142,49.01,41,0,3.74
575,Luganville,VU,2021-11-25 21:19:53,-15.5333,167.1667,81.19,75,0,5.3
576,Sakata,JP,2021-11-25 21:19:53,38.9167,139.855,44.74,68,100,25.93
577,Kampot,KH,2021-11-25 21:19:54,10.6167,104.1833,75.54,80,98,9.8
